"First Row: Number of Stations. Section 1: Station Name, Usage, X-coordinate, Y-coordinate. Section 2 (Edges): Station A Name, Station B Name. NOTE: Omitted Mass Ave on Silver Line (repeat name), also St Paul's St on C-line",,,,,
299,,,,,
LaCourneuve8Mai1945,Fortd'Aubervilliers,,,,
LaDefense,EsplanadedelaDefense,,,,
LaFourche,Brochant,,,,
LaFourche,GuyMoquet,,,,
LaFourche,PlacedeClichy,,,,
LamarckCaulaincourt,Abbesses,,,,
LamarckCaulaincourt,JulesJoffrin,,,,
LaMottePicquetGrenelle,AvenueEmileZola,,,,
LaMottePicquetGrenelle,Cambronne,,,,
LaMottePicquetGrenelle,Commerce,,,,
LaMottePicquetGrenelle,Dupleix,,,,
LaMottePicquetGrenelle,EcoleMilitaire,,,,
LaMottePicquetGrenelle,Segur,,,,
LaMuette,Ranelagh,,,,
LaMuette,RuedelaPompe,,,,
LaTourMaubourg,EcoleMilitaire,,,,
LaTourMaubourg,Invalides,,,,
Laumiere,Jaures,,,,
Laumiere,Ourcq,,,,
LedruRollin,Bastille,,,,
LedruRollin,FaidherbeChaligny,,,,
LeKremlinBicetre,MaisonBlanche,,,,
LeKremlinBicetre,VillejuifLeoLagrange,,,,
LePeletier,Cadet,,,,
LePeletier,Chausseed'AntinLaFayette,,,,
LesAgnettes,AsnieresGennevilliersLesCourtilles,,,,
LesAgnettes,GabrielPeri,,,,
LesGobelins,CensierDaubenton,,,,
LesGobelins,Placed'Italie,,,,
LesHalles,Chatelet,,,,
LesHalles,EtienneMarcel,,,,
LesSablons,PontdeNeuilly,,,,
LesSablons,PorteMaillot,,,,
Liberte,CharentonEcoles,,,,
Liberte,PortedeCharenton,,,,
Liege,PlacedeClichy,,,,
Liege,SaintLazare,,,,
LouisBlanc,ChateauLandon,,,,
LouisBlanc,Jaures,,,,
LouisBlanc,Stalingrad,,,,
LouiseMichel,AnatoleFrance,,,,
LouiseMichel,PortedeChamperret,,,,
Lourmel,Balard,,,,
Lourmel,Boucicaut,,,,
LouvreRivoli,Chatelet,,,,
LouvreRivoli,PalaisRoyalMuseeduLouvre,,,,
Mabillon,Odeon,,,,
Mabillon,SevresBabylone,,,,
Madeleine,Concorde,,,,
Madeleine,Opera,,,,
Madeleine,Pyramides,,,,
Madeleine,SaintLazare,,,,
MairiedeClichy,GabrielPeri,,,,
MairiedeClichy,PortedeClichy,,,,
MairiedeMontreuil,CroixdeChavaux,,,,
MairiedeSaintOuen,CarrefourPleyel,,,,
MairiedeSaintOuen,Garibaldi,,,,
MairiedesLilas,PortedesLilas,,,,
Mairied'Issy,CorentinCelton,,,,
Mairied'Ivry,PierreetMarieCurie,,,,
MaisonBlanche,LeKremlinBicetre,,,,
MaisonBlanche,Ported'Italie,,,,
MaisonBlanche,Tolbiac,,,,
MaisonsAlfortLesJuilliottes,CreteilL'Echat,,,,
MaisonsAlfortLesJuilliottes,MaisonsAlfortStade,,,,
MaisonsAlfortStade,EcoleVeterinairedeMaisonsAlfort,,,,
MaisonsAlfortStade,MaisonsAlfortLesJuilliottes,,,,
MalakoffPlateaudeVanves,MalakoffRueEtienneDolet,,,,
MalakoffPlateaudeVanves,PortedeVanves,,,,
MalakoffRueEtienneDolet,ChatillonMontrouge,,,,
MalakoffRueEtienneDolet,MalakoffPlateaudeVanves,,,,
Malesherbes,Villiers,,,,
Malesherbes,Wagram,,,,
Maraichers,Buzenval,,,,
Maraichers,PortedeMontreuil,,,,
MarcadetPoissonniers,ChateauRouge,,,,
MarcadetPoissonniers,JulesJoffrin,,,,
MarcadetPoissonniers,MarxDormoy,,,,
MarcadetPoissonniers,Simplon,,,,
MarcelSembat,Billancourt,,,,
MarcelSembat,PortedeSaintCloud,,,,
MarxDormoy,MarcadetPoissonniers,,,,
MarxDormoy,PortedelaChapelle,,,,
MaubertMutualite,CardinalLemoine,,,,
MaubertMutualite,ClunyLaSorbonne,,,,
Menilmontant,Couronnes,,,,
Menilmontant,PereLachaise,,,,
MichelAngeAuteuil,Eglised'Auteuil,,,,
MichelAngeAuteuil,Jasmin,,,,
MichelAngeAuteuil,MichelAngeMolitor,,,,
MichelAngeAuteuil,Ported'Auteuil,,,,
MichelAngeMolitor,BoulogneJeanJaures,,,,
MichelAngeMolitor,ChardonLagache,,,,
MichelAngeMolitor,Exelmans,,,,
MichelAngeMolitor,MichelAngeAuteuil,,,,
MichelAngeMolitor,Ported'Auteuil,,,,
MichelBizot,Daumesnil,,,,
MichelBizot,PorteDoree,,,,
Mirabeau,ChardonLagache,,,,
Mirabeau,JavelAndreCitroen,,,,
Miromesnil,ChampsElyseesClemenceau,,,,
Miromesnil,SaintAugustin,,,,
Miromesnil,SaintLazare,,,,
Miromesnil,SaintPhilippeduRoule,,,,
Monceau,Courcelles,,,,
Monceau,Villiers,,,,
Montgallet,Daumesnil,,,,
Montgallet,ReuillyDiderot,,,,
MontparnasseBienvenue,Duroc,,,,
MontparnasseBienvenue,EdgarQuinet,,,,
MontparnasseBienvenue,Falguiere,,,,
MontparnasseBienvenue,Gaite,,,,
MontparnasseBienvenue,NotreDamedesChamps,,,,
MontparnasseBienvenue,Pasteur,,,,
MontparnasseBienvenue,SaintPlacide,,,,
MontparnasseBienvenue,Vavin,,,,
MoutonDuvernet,Alesia,,,,
MoutonDuvernet,DenfertRochereau,,,,
Nation,Avron,,,,
Nation,Buzenval,,,,
Nation,Picpus,,,,
Nation,PortedeVincennes,,,,
Nation,ReuillyDiderot,,,,
Nation,RuedesBoulets,,,,
Nationale,Chevaleret,,,,
Nationale,Placed'Italie,,,,
NotreDamedeLorette,SaintGeorges,,,,
NotreDamedeLorette,Trinited'Estienned'Orves,,,,
NotreDamedesChamps,MontparnasseBienvenue,,,,
NotreDamedesChamps,Rennes,,,,
Oberkampf,Republique,,,,
Oberkampf,RichardLenoir,,,,
Oberkampf,SaintAmbroise,,,,
Odeon,ClunyLaSorbonne,,,,
Odeon,Mabillon,,,,
Odeon,SaintGermaindesPres,,,,
Odeon,SaintMichel,,,,
Olympiades,BibliothequeFrancoisMitterrand,,,,
Opera,Chausseed'AntinLaFayette,,,,
Opera,HavreCaumartin,,,,
Opera,Madeleine,,,,
Opera,Pyramides,,,,
Opera,QuatreSeptembre,,,,
Opera,RichelieuDrouot,,,,
Ourcq,Laumiere,,,,
Ourcq,PortedePantin,,,,
PalaisRoyalMuseeduLouvre,LouvreRivoli,,,,
PalaisRoyalMuseeduLouvre,PontNeuf,,,,
PalaisRoyalMuseeduLouvre,Pyramides,,,,
PalaisRoyalMuseeduLouvre,Tuileries,,,,
Parmentier,Republique,,,,
Parmentier,RueSaintMaur,,,,
Passy,BirHakeim,,,,
Passy,Trocadero,,,,
Pasteur,Falguiere,,,,
Pasteur,MontparnasseBienvenue,,,,
Pasteur,SevresLecourbe,,,,
Pasteur,Volontaires,,,,
Pelleport,Gambetta,,,,
Pelleport,SaintFargeau,,,,
Pereire,PortedeChamperret,,,,
Pereire,Wagram,,,,
PereLachaise,Gambetta,,,,
PereLachaise,Menilmontant,,,,
PereLachaise,PhilippeAuguste,,,,
PereLachaise,RueSaintMaur,,,,
Pernety,Gaite,,,,
Pernety,Plaisance,,,,
PhilippeAuguste,AlexandreDumas,,,,
PhilippeAuguste,PereLachaise,,,,
Picpus,BelAir,,,,
Picpus,Nation,,,,
PierreetMarieCurie,Mairied'Ivry,,,,
PierreetMarieCurie,Ported'Ivry,,,,
Pigalle,Abbesses,,,,
Pigalle,Anvers,,,,
Pigalle,Blanche,,,,
Pigalle,SaintGeorges,,,,
PlacedeClichy,Blanche,,,,
PlacedeClichy,LaFourche,,,,
PlacedeClichy,Liege,,,,
PlacedeClichy,Rome,,,,
PlacedesFetes,Botzaris,,,,
PlacedesFetes,Jourdain,,,,
PlacedesFetes,PreSaintGervais,,,,
PlacedesFetes,Telegraphe,,,,
Placed'Italie,CampoFormio,,,,
Placed'Italie,Corvisart,,,,
Placed'Italie,LesGobelins,,,,
Placed'Italie,Nationale,,,,
Placed'Italie,Tolbiac,,,,
PlaceMonge,CensierDaubenton,,,,
PlaceMonge,Jussieu,,,,
Plaisance,Pernety,,,,
Plaisance,PortedeVanves,,,,
Poissonniere,Cadet,,,,
Poissonniere,Garedel'Est,,,,
PontdeLevalloisBecon,AnatoleFrance,,,,
PontdeNeuilly,EsplanadedelaDefense,,,,
PontdeNeuilly,LesSablons,,,,
PontdeSevres,Billancourt,,,,
PontMarie,Chatelet,,,,
PontMarie,SullyMorland,,,,
PontNeuf,Chatelet,,,,
PontNeuf,PalaisRoyalMuseeduLouvre,,,,
PorteDauphine,VictorHugo,,,,
Ported'Auteuil,BoulogneJeanJaures,,,,
Ported'Auteuil,MichelAngeAuteuil,,,,
Ported'Auteuil,MichelAngeMolitor,,,,
PortedeBagnolet,Gallieni,,,,
PortedeBagnolet,Gambetta,,,,
PortedeChamperret,LouiseMichel,,,,
PortedeChamperret,Pereire,,,,
PortedeCharenton,Liberte,,,,
PortedeCharenton,PorteDoree,,,,
PortedeChoisy,Ported'Italie,,,,
PortedeChoisy,Ported'Ivry,,,,
PortedeClichy,Brochant,,,,
PortedeClichy,MairiedeClichy,,,,
PortedeClignancourt,Simplon,,,,
PortedelaChapelle,MarxDormoy,,,,
PortedelaVillette,AubervilliersPantinQuatreChemins,,,,
PortedelaVillette,CorentinCariou,,,,
PortedeMontreuil,Maraichers,,,,
PortedeMontreuil,Robespierre,,,,
PortedePantin,Hoche,,,,
PortedePantin,Ourcq,,,,
PortedeSaintCloud,Exelmans,,,,
PortedeSaintCloud,MarcelSembat,,,,
PortedeSaintOuen,Garibaldi,,,,
PortedeSaintOuen,GuyMoquet,,,,
PortedesLilas,MairiedesLilas,,,,
PortedesLilas,SaintFargeau,,,,
PortedesLilas,Telegraphe,,,,
PortedeVanves,MalakoffPlateaudeVanves,,,,
PortedeVanves,Plaisance,,,,
PortedeVersailles,Convention,,,,
PortedeVersailles,CorentinCelton,,,,
PortedeVincennes,Nation,,,,
PortedeVincennes,SaintMande,,,,
Ported'Italie,MaisonBlanche,,,,
Ported'Italie,PortedeChoisy,,,,
Ported'Ivry,PierreetMarieCurie,,,,
Ported'Ivry,PortedeChoisy,,,,
PorteDoree,MichelBizot,,,,
PorteDoree,PortedeCharenton,,,,
Ported'Orleans,Alesia,,,,
PorteMaillot,Argentine,,,,
PorteMaillot,LesSablons,,,,
PreSaintGervais,Danube,,,,
PreSaintGervais,PlacedesFetes,,,,
Pyramides,Chatelet,,,,
Pyramides,Madeleine,,,,
Pyramides,Opera,,,,
Pyramides,PalaisRoyalMuseeduLouvre,,,,
Pyrenees,Belleville,,,,
Pyrenees,Jourdain,,,,
QuaidelaGare,Bercy,,,,
QuaidelaGare,Chevaleret,,,,
QuaidelaRapee,Bastille,,,,
QuaidelaRapee,Gared'Austerlitz,,,,
QuatreSeptembre,Bourse,,,,
QuatreSeptembre,Opera,,,,
Rambuteau,ArtsetMetiers,,,,
Rambuteau,HoteldeVille,,,,
Ranelagh,Jasmin,,,,
Ranelagh,LaMuette,,,,
Raspail,DenfertRochereau,,,,
Raspail,EdgarQuinet,,,,
Raspail,Vavin,,,,
ReaumurSebastopol,ArtsetMetiers,,,,
ReaumurSebastopol,EtienneMarcel,,,,
ReaumurSebastopol,Sentier,,,,
ReaumurSebastopol,StrasbourgSaintDenis,,,,
Rennes,NotreDamedesChamps,,,,
Rennes,SevresBabylone,,,,
Republique,ArtsetMetiers,,,,
Republique,FillesduCalvaire,,,,
Republique,Goncourt,,,,
Republique,JacquesBonsergent,,,,
Republique,Oberkampf,,,,
Republique,Parmentier,,,,
Republique,StrasbourgSaintDenis,,,,
Republique,Temple,,,,
ReuillyDiderot,FaidherbeChaligny,,,,
ReuillyDiderot,GaredeLyon,,,,
ReuillyDiderot,Montgallet,,,,
ReuillyDiderot,Nation,,,,
RichardLenoir,BreguetSabin,,,,
RichardLenoir,Oberkampf,,,,
RichelieuDrouot,Chausseed'AntinLaFayette,,,,
RichelieuDrouot,GrandsBoulevards,,,,
RichelieuDrouot,Opera,,,,
Riquet,Crimee,,,,
Riquet,Stalingrad,,,,
Robespierre,CroixdeChavaux,,,,
Robespierre,PortedeMontreuil,,,,
Rome,PlacedeClichy,,,,
Rome,Villiers,,,,
RuedelaPompe,LaMuette,,,,
RuedelaPompe,Trocadero,,,,
RuedesBoulets,Charonne,,,,
RuedesBoulets,Nation,,,,
RueduBac,SevresBabylone,,,,
RueduBac,Solferino,,,,
RueSaintMaur,Parmentier,,,,
RueSaintMaur,PereLachaise,,,,
SaintAmbroise,Oberkampf,,,,
SaintAmbroise,Voltaire,,,,
SaintAugustin,HavreCaumartin,,,,
SaintAugustin,Miromesnil,,,,
SaintDenisPortedeParis,BasiliquedeSaintDenis,,,,
SaintDenisPortedeParis,CarrefourPleyel,,,,
SaintDenisUniversite,BasiliquedeSaintDenis,,,,
SaintFargeau,Pelleport,,,,
SaintFargeau,PortedesLilas,,,,
SaintFrancoisXavier,Duroc,,,,
SaintFrancoisXavier,Varenne,,,,
SaintGeorges,NotreDamedeLorette,,,,
SaintGeorges,Pigalle,,,,
SaintGermaindesPres,Odeon,,,,
SaintGermaindesPres,SaintSulpice,,,,
SaintJacques,DenfertRochereau,,,,
SaintJacques,Glaciere,,,,
SaintLazare,Europe,,,,
SaintLazare,HavreCaumartin,,,,
SaintLazare,Liege,,,,
SaintLazare,Madeleine,,,,
SaintLazare,Miromesnil,,,,
SaintLazare,Trinited'Estienned'Orves,,,,
SaintMande,Berault,,,,
SaintMande,PortedeVincennes,,,,
SaintMarcel,CampoFormio,,,,
SaintMarcel,Gared'Austerlitz,,,,
SaintMichel,Cite,,,,
SaintMichel,Odeon,,,,
SaintPaul,Bastille,,,,
SaintPaul,HoteldeVille,,,,
SaintPhilippeduRoule,FranklinD.Roosevelt,,,,
SaintPhilippeduRoule,Miromesnil,,,,
SaintPlacide,MontparnasseBienvenue,,,,
SaintPlacide,SaintSulpice,,,,
SaintSebastienFroissart,CheminVert,,,,
SaintSebastienFroissart,FillesduCalvaire,,,,
SaintSulpice,SaintGermaindesPres,,,,
SaintSulpice,SaintPlacide,,,,
Segur,Duroc,,,,
Segur,LaMottePicquetGrenelle,,,,
Sentier,Bourse,,,,
Sentier,ReaumurSebastopol,,,,
SevresBabylone,Mabillon,,,,
SevresBabylone,Rennes,,,,
SevresBabylone,RueduBac,,,,
SevresBabylone,Vaneau,,,,
SevresLecourbe,Cambronne,,,,
SevresLecourbe,Pasteur,,,,
Simplon,MarcadetPoissonniers,,,,
Simplon,PortedeClignancourt,,,,
Solferino,AssembleeNationale,,,,
Solferino,RueduBac,,,,
Stalingrad,GareduNord,,,,
Stalingrad,Jaures,,,,
Stalingrad,LaChapelle,,,,
Stalingrad,LouisBlanc,,,,
Stalingrad,Riquet,,,,
StrasbourgSaintDenis,BonneNouvelle,,,,
StrasbourgSaintDenis,Chateaud'Eau,,,,
StrasbourgSaintDenis,ReaumurSebastopol,,,,
StrasbourgSaintDenis,Republique,,,,
SullyMorland,Jussieu,,,,
SullyMorland,PontMarie,,,,
Telegraphe,PlacedesFetes,,,,
Telegraphe,PortedesLilas,,,,
Temple,ArtsetMetiers,,,,
Temple,Republique,,,,
Ternes,CharlesdeGaulleEtoile,,,,
Ternes,Courcelles,,,,
Tolbiac,MaisonBlanche,,,,
Tolbiac,Placed'Italie,,,,
Trinited'Estienned'Orves,NotreDamedeLorette,,,,
Trinited'Estienned'Orves,SaintLazare,,,,
Trocadero,Boissiere,,,,
Trocadero,Iena,,,,
Trocadero,Passy,,,,
Trocadero,RuedelaPompe,,,,
Tuileries,Concorde,,,,
Tuileries,PalaisRoyalMuseeduLouvre,,,,
Vaneau,Duroc,,,,
Vaneau,SevresBabylone,,,,
Varenne,Invalides,,,,
Varenne,SaintFrancoisXavier,,,,
Vaugirard,Convention,,,,
Vaugirard,Volontaires,,,,
Vavin,MontparnasseBienvenue,,,,
Vavin,Raspail,,,,
VictorHugo,CharlesdeGaulleEtoile,,,,
VictorHugo,PorteDauphine,,,,
VillejuifLeoLagrange,LeKremlinBicetre,,,,
VillejuifLeoLagrange,VillejuifPaulVaillantCouturier,,,,
VillejuifLouisAragon,VillejuifPaulVaillantCouturier,,,,
VillejuifPaulVaillantCouturier,VillejuifLeoLagrange,,,,
VillejuifPaulVaillantCouturier,VillejuifLouisAragon,,,,
Villiers,Europe,,,,
Villiers,Malesherbes,,,,
Villiers,Monceau,,,,
Villiers,Rome,,,,
Volontaires,Pasteur,,,,
Volontaires,Vaugirard,,,,
Voltaire,Charonne,,,,
Voltaire,SaintAmbroise,,,,
Wagram,Malesherbes,,,,
Wagram,Pereire,,,,
